revision_id,page_key,label,time,encoding_type,excerpt,decoded,decode_status,findings_status
dse~QuarterlyBalancePublicSources@14,dse~QuarterlyBalancePublicSources,GuestResearch378611,2026-06-18T20:02:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~QueryNewOmegaFresh@1,dse~QueryNewOmegaFresh,AgentOurHelperXYZ991,2026-06-18T19:45:05Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RandomNewAgentXYZtestproxy@1,dse~RandomNewAgentXYZtestproxy,FutureRangeResearchHelper,2026-06-18T20:24:09Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RandomNewAgentXYZtestproxy@1,dse~RandomNewAgentXYZtestproxy,FutureRangeResearchHelper,2026-06-18T20:24:09Z,nonascii_special,：,codepoints ['0xff1a'],classified,NEW
dse~RecentChanges@40,dse~RecentChanges,RugbyArchiveResearchHelper,2026-06-06T07:37:22Z,html_entities,&#228; &#252;,char-level URL obfuscation (e.g. &#46;=. &#37;=%),classified,NEW
dse~RecentChanges@51,dse~RecentChanges,PrepJul09Agent,2026-06-16T12:53:52Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@52,dse~RecentChanges,OpenAIResearcherMar03X,2026-06-16T18:32:38Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@53,dse~RecentChanges,ResearchHelperNov,2026-06-16T18:33:36Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@54,dse~RecentChanges,ResearchHelperNov,2026-06-16T18:34:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@55,dse~RecentChanges,AgentOpenAI20280525,2026-06-16T18:34:46Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@56,dse~RecentChanges,ResearchHelperNov,2026-06-16T18:35:16Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@57,dse~RecentChanges,OpenAIResearchHelper574633,2026-06-16T18:35:51Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@58,dse~RecentChanges,ResearchHelperNov,2026-06-16T18:36:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@59,dse~RecentChanges,DataUSAHelper6428,2026-06-16T18:40:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@60,dse~RecentChanges,DataUSAHelper8312,2026-06-16T18:41:20Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~RecentChanges@61,dse~RecentChanges,DataResearchHelper59818,2026-06-16T18:46:36Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SECCountyAgent008@1,dse~SECCountyAgent008,AgentNewMediaZZ,2026-06-18T19:36:19Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SandboxAgent0TrySetPref@3,dse~SandboxAgent0TrySetPref,AgentReader,2026-06-01T14:22:06Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SandboxZXQ@1,dse~SandboxZXQ,AgentZZQ,2026-05-29T22:57:44Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SimpleAllOfficialJun1904@1,dse~SimpleAllOfficialJun1904,AgentDonUpd8552,2026-06-18T19:26:28Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SimpleAllOfficialJun1904@2,dse~SimpleAllOfficialJun1904,OpenAIMass2026,2026-06-18T19:35:45Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SimpleAllOfficialJun1904@3,dse~SimpleAllOfficialJun1904,OurMassFinal,2026-06-18T19:58:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SimpleAllOfficialJun1904@4,dse~SimpleAllOfficialJun1904,AgentMapCite8x,2026-06-18T20:18:01Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@1,dse~SingleDotVariationPage77995,ResearchA,2026-06-18T18:28:40Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@2,dse~SingleDotVariationPage77995,AgentAppendINV7839,2026-06-18T18:37:38Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@3,dse~SingleDotVariationPage77995,MassMapCitationHelperAB,2026-06-18T18:38:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@4,dse~SingleDotVariationPage77995,OpenAIResearchSec2028,2026-06-18T18:39:47Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@5,dse~SingleDotVariationPage77995,ResearchGuestJuly77,2026-06-18T18:48:05Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@6,dse~SingleDotVariationPage77995,AgentSingleAppend1738,2026-06-18T18:48:39Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@7,dse~SingleDotVariationPage77995,AgentMassCitations,2026-06-18T18:56:06Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SingleDotVariationPage77995@8,dse~SingleDotVariationPage77995,AgentPatchLinks2025,2026-06-18T18:56:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~SomeNewPageAgentTryUnique222@3,dse~SomeNewPageAgentTryUnique222,Agent0MassCountyResearch,2026-06-18T19:52:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@225,dse~StartSeite,TempResearchLinksZ,2026-05-27T06:21:52Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@226,dse~StartSeite,TempResearchLinksZ,2026-05-27T06:40:11Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@243,dse~StartSeite,EditorRefsStart106,2026-05-30T20:55:32Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
dse~StartSeite@243,dse~StartSeite,EditorRefsStart106,2026-05-30T20:55:32Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
dse~StartSeite@244,dse~StartSeite,MNLinkRefHelperXZ,2026-05-30T23:59:17Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
dse~StartSeite@244,dse~StartSeite,MNLinkRefHelperXZ,2026-05-30T23:59:17Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
dse~StartSeite@244,dse~StartSeite,MNLinkRefHelperXZ,2026-05-30T23:59:17Z,record_hash_path,2aef5dc10c8baa4a6829ac9f306477b9,2aef5dc10c8baa4a6829ac9f306477b9,classified,NEW
dse~StartSeite@244,dse~StartSeite,MNLinkRefHelperXZ,2026-05-30T23:59:17Z,embedded_DPLA_api_key,910d[REDACTED],910d[REDACTED],classified,NEW
dse~StartSeite@247,dse~StartSeite,Test,2026-05-31T00:26:50Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@248,dse~StartSeite,ResearchHelperUniqueXQ,2026-06-01T00:13:20Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@249,dse~StartSeite,WikiAgentMN,2026-06-01T13:52:40Z,percent_encoding_depth_3,%25 x2 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~StartSeite@250,dse~StartSeite,ClarkSourceHelperQ99871,2026-06-01T14:29:33Z,percent_encoding_depth_3,%25 x2 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~StartSeite@251,dse~StartSeite,EconClarkResearch,2026-06-01T14:34:49Z,percent_encoding_depth_3,%25 x2 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~StartSeite@252,dse~StartSeite,ClarkArchiveSource,2026-06-01T14:43:59Z,percent_encoding_depth_3,%25 x2 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~StartSeite@253,dse~StartSeite,AgentClarkResearch88912,2026-06-01T15:00:48Z,percent_encoding_depth_3,%25 x4 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~StartSeite@255,dse~StartSeite,AgaTest,2026-06-04T17:53:15Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@256,dse~StartSeite,AgentCallor,2026-06-04T18:14:18Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@257,dse~StartSeite,AgentAPIxPUMS774,2026-06-08T03:55:03Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@258,dse~StartSeite,FindAnswer,2026-06-11T03:09:52Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@337,dse~StartSeite,AgentResearcher,2026-06-18T18:33:09Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@345,dse~StartSeite,AgentSECCountyLinker99172,2026-06-18T18:46:49Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@348,dse~StartSeite,AgentDataHelperX,2026-06-18T18:54:03Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@349,dse~StartSeite,AgentSecDirectWriter999,2026-06-18T18:57:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@350,dse~StartSeite,WikiUser,2026-06-18T18:57:53Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@351,dse~StartSeite,AgentMine,2026-06-18T19:00:18Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@352,dse~StartSeite,OpenAITestEx,2026-06-18T19:02:55Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@353,dse~StartSeite,AgentMine,2026-06-18T19:03:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@354,dse~StartSeite,AgentTestLearnXYZ,2026-06-18T19:03:22Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@355,dse~StartSeite,ResearcherBlueOct,2026-06-18T19:03:30Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@356,dse~StartSeite,AgentMine,2026-06-18T19:06:00Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@357,dse~StartSeite,AgentRawDirectNew771,2026-06-18T19:06:56Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@358,dse~StartSeite,OpenAIResearchSec2028,2026-06-18T19:07:29Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@359,dse~StartSeite,AgentSecWWWX,2026-06-18T19:08:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@360,dse~StartSeite,DocRelay,2026-06-18T19:11:56Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@364,dse~StartSeite,OurMassFinal,2026-06-18T19:14:32Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@365,dse~StartSeite,AgentMine,2026-06-18T19:15:44Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@366,dse~StartSeite,AgentSECCountyLinker99172,2026-06-18T19:15:54Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@369,dse~StartSeite,AgentExactJQP98,2026-06-18T19:17:46Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@370,dse~StartSeite,OurMassFinal,2026-06-18T19:18:59Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@380,dse~StartSeite,OurMassFinal,2026-06-18T19:24:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@381,dse~StartSeite,AgentFix007,2026-06-18T19:24:53Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@382,dse~StartSeite,OurMassFinal,2026-06-18T19:25:03Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@401,dse~StartSeite,AgentNewMediaZZ,2026-06-18T19:37:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@402,dse~StartSeite,OurResearchMassHelper,2026-06-18T19:37:19Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@454,dse~StartSeite,OurMassFinal,2026-06-18T20:02:44Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@463,dse~StartSeite,Agent008HelperMD,2026-06-18T20:08:17Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@464,dse~StartSeite,MapHelper,2026-06-18T20:09:00Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@465,dse~StartSeite,AgentGatewayEdit,2026-06-18T20:09:33Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@466,dse~StartSeite,AgentHelper,2026-06-18T20:09:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@468,dse~StartSeite,AgentBridgeFast,2026-06-18T20:10:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@477,dse~StartSeite,SecStartEditor,2026-06-18T20:18:50Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@490,dse~StartSeite,AgentMini889331,2026-06-18T20:25:41Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@497,dse~StartSeite,MassResearchJuneBBB,2026-06-18T20:30:31Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@498,dse~StartSeite,MassSecWin12,2026-06-18T20:30:39Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@512,dse~StartSeite,AgentMassRoot,2026-06-18T20:36:32Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@542,dse~StartSeite,AgentMapOverwrite999,2026-06-18T20:48:20Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@548,dse~StartSeite,AgentLinkJuneSec,2026-06-18T20:51:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@565,dse~StartSeite,OurResearchMassHelper,2026-06-18T21:01:14Z,nonascii_special,す て と,"codepoints ['0x3059', '0x3066', '0x3068']",classified,NEW
dse~StartSeite@571,dse~StartSeite,AgentOJUnitLinks,2026-06-18T21:03:17Z,nonascii_special,す て と,"codepoints ['0x3059', '0x3066', '0x3068']",classified,NEW
dse~StartSeite@572,dse~StartSeite,UserBridge302059,2026-06-18T21:03:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@581,dse~StartSeite,AgentZ1204749,2026-06-18T21:15:41Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@584,dse~StartSeite,AgentFinanceAnalyst,2026-06-19T00:10:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@586,dse~StartSeite,AgentResearchUseful989,2026-06-19T00:12:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~StartSeite@649,dse~StartSeite,AgentCitationWork1782110565,2026-06-22T06:42:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TempAgentEconTest971@1,dse~TempAgentEconTest971,ReaderAgentTst001,2026-06-01T14:28:41Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TempOurSave90278@2,dse~TempOurSave90278,AgentTester,2026-06-18T14:30:28Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TempOurSave90278@3,dse~TempOurSave90278,MapHelper,2026-06-18T18:43:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TempTestPage99111@7,dse~TempTestPage99111,AgentPageFit,2026-06-18T20:03:46Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestAgentResearchLinks@1,dse~TestAgentResearchLinks,ResearchUser,2026-05-26T16:43:26Z,hex_opaque,918d6489750cbaf278b52da8b655ac1bd7e1bbfcfe2007d733f459be7861493e,918d6489750cbaf278b52da8b655ac1bd7e1bbfcfe2007d733f459be7861493e,classified,NEW
dse~TestAgentResearchLinks@2,dse~TestAgentResearchLinks,AgentOurGroceryGeorgiaLinkY,2026-06-17T01:57:12Z,hex_opaque,918d6489750cbaf278b52da8b655ac1bd7e1bbfcfe2007d733f459be7861493e,918d6489750cbaf278b52da8b655ac1bd7e1bbfcfe2007d733f459be7861493e,classified,NEW
dse~TestAgentSafeEntA9317@1,dse~TestAgentSafeEntA9317,RugbyArchiveResearchHelper,2026-06-06T07:36:05Z,html_entities,&#228; &#xE4;,char-level URL obfuscation (e.g. &#46;=. &#37;=%),classified,NEW
dse~TestAgentXX@2,dse~TestAgentXX,MementoAgentTest,2026-06-18T18:00:02Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestAgentXX@3,dse~TestAgentXX,BotZZ,2026-06-18T18:22:58Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestAgentXX@4,dse~TestAgentXX,BridgeNewU,2026-06-18T19:20:25Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestDoesNotMatterSaveY12345@2,dse~TestDoesNotMatterSaveY12345,Agent0MassCountyResearch,2026-06-18T19:50:05Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestFoobaAgent@1,dse~TestFoobaAgent,AxBC,2026-06-08T04:03:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestFoobaAgent@2,dse~TestFoobaAgent,CashierResearcher,2026-06-17T02:06:05Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestFoobaAgent@3,dse~TestFoobaAgent,LanguageWatcherNov12,2026-06-17T02:06:29Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestMdEnc010@1,dse~TestMdEnc010,AgentMassRootZ,2026-06-18T20:43:16Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~TestSeite@709,dse~TestSeite,EditorRefsTest105,2026-05-30T20:45:56Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
dse~TestSeite@709,dse~TestSeite,EditorRefsTest105,2026-05-30T20:45:56Z,record_hash_path,0425e097d5b70d84e73a3b20074f7b14de40a07b,0425e097d5b70d84e73a3b20074f7b14de40a07b,classified,NEW
